scheme_code,scheme_name,amc_name,category,isin_growth,isin_reinvestment,plan_type,option_type,nav,nav_date
154042,Abakkus Flexi Cap Fund - Regular - IDCW,Abakkus Mutual Fund,Equity Scheme - Flexi Cap Fund,INF2JJD01151,INF2JJD01144,Regular,IDCW,10.481,2026-06-12
154049,Abakkus Liquid Fund - Direct Plan - Daily IDCW Reinvestment,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,,INF2JJD01011,Direct,IDCW,100.0527,2026-06-14
154051,Abakkus Liquid Fund - Direct Plan - Growth,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,INF2JJD01029,,Direct,Growth,102.8898,2026-06-14
154055,Abakkus Liquid Fund - Direct Plan - Monthly IDCW Reinvestment,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,,INF2JJD01037,Direct,IDCW,100.5795,2026-06-14
154052,Abakkus Liquid Fund - Direct Plan - Quarterly IDCW Reinvestment,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,,INF2JJD01052,Direct,IDCW,101.1924,2026-06-14
154050,Abakkus Liquid Fund - Direct Plan - Weekly IDCW Reinvestment,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,,INF2JJD01045,Direct,IDCW,100.1831,2026-06-14
154053,Abakkus Liquid Fund - Regular Plan - Daily IDCW Reinvestment,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,,INF2JJD01060,Regular,IDCW,100.0527,2026-06-14
154047,Abakkus Liquid Fund - Regular Plan - Growth,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,INF2JJD01078,,Regular,Growth,102.8476,2026-06-14
154048,Abakkus Liquid Fund - Regular Plan - Monthly IDCW Reinvestment,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,,INF2JJD01086,Regular,IDCW,100.5733,2026-06-14
154054,Abakkus Liquid Fund - Regular Plan - Quarterly IDCW Reinvestment,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,,INF2JJD01102,Regular,IDCW,101.152,2026-06-14
154056,Abakkus Liquid Fund - Regular Plan - Weekly IDCW Reinvestment,Abakkus Mutual Fund,Debt Scheme - Liquid Fund,,INF2JJD01094,Regular,IDCW,100.1788,2026-06-14
145488,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Monthly Payout of IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Overnight Fund,INF209KB1ZL4,,Direct,IDCW,1002.2848,2026-06-14
145489,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Direct - Weekly Reinvestment of IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Overnight Fund,,INF209KB1ZJ8,Direct,IDCW,1000.3284,2026-06-14
145482,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-  Regular - Weekly Reinvestment of IDCW option,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Overnight Fund,,INF209KB1ZE9,Regular,IDCW,1000.2951,2026-06-14
145487,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Direct - Daily Reinvestment of IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Overnight Fund,,INF209KB1ZI0,Direct,IDCW,1000.02,2026-06-14
145483,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular - Daily Reinvestment of IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Overnight Fund,,INF209KB1ZD1,Regular,IDCW,1000.02,2026-06-14
145485,ADITYA BIRLA SUN LIFE OVERNIGHT FUND- Regular- Monthly Payout of IDCW option,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Overnight Fund,INF209KB1ZG4,,Regular,IDCW,1002.2366,2026-06-14
145486,ADITYA BIRLA SUN LIFE OVERNIGHT FUND-DIRECT PLAN-GROWTH,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Overnight Fund,INF209KB1ZH2,,Direct,Growth,1471.9885,2026-06-14
145481,ADITYA BIRLA SUNLIFE OVERNIGHT FUND-REGULAR PLAN-GROWTH,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Overnight Fund,INF209KB1ZC3,,Regular,Growth,1459.2246,2026-06-14
119551,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209KA12Z1,INF209KA13Z9,Direct,IDCW,105.6864,2026-06-12
119552,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - MONTHLY IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01YM2,,Direct,IDCW,116.8151,2026-06-12
119553,Aditya Birla Sun Life Banking & PSU Debt Fund  - Direct - Quarterly IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01YO8,,Direct,IDCW,104.9651,2026-06-12
108272,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01LX6,INF209KA11Z3,Regular,IDCW,147.9759,2026-06-12
110282,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - MONTHLY IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01LU2,,Regular,IDCW,112.1506,2026-06-12
108274,Aditya Birla Sun Life Banking & PSU Debt Fund  - REGULAR - Quarterly IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01LN7,,Regular,IDCW,102.5829,2026-06-12
110490,Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - monthly IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01LR8,,Retail,IDCW,113.9618,2026-06-12
106157,Aditya Birla Sun Life Banking & PSU Debt Fund  - retail - quarterly IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01LS6,,Retail,IDCW,103.7812,2026-06-12
108273,Aditya Birla Sun Life Banking & PSU Debt Fund - Regular Plan-Growth,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01LV0,,Regular,Growth,383.3394,2026-06-12
103176,Aditya Birla Sun Life Banking & PSU Debt Fund - Retail Plan-Growth,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01LT4,,Retail,Growth,575.4445,2026-06-12
119550,Aditya Birla Sun Life Banking & PSU Debt Fund- Direct Plan-Growth,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Banking and PSU Fund,INF209K01YN0,,Direct,Growth,399.1338,2026-06-12
125598,Aditya Birla Sun Life Banking and Financial Services Fund - DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K013W3,INF209K015W8,Direct,IDCW,30.54,2026-06-12
125597,Aditya Birla Sun Life Banking and Financial Services Fund - Direct Plan - Growth,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K014W1,,Direct,Growth,69.27,2026-06-12
125596,Aditya Birla Sun Life Banking and Financial Services Fund - REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K010W9,INF209K012W5,Regular,IDCW,22.4,2026-06-12
125595,Aditya Birla Sun Life Banking and Financial Services Fund - Regular Plan - Growth,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K011W7,,Regular,Growth,61.24,2026-06-12
149295,Aditya Birla Sun Life Business Cycle Fund-Direct Growth,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB14D2,,Direct,Growth,15.86,2026-06-12
149297,Aditya Birla Sun Life Business Cycle Fund-Direct IDCW Payout,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB15D9,,Direct,IDCW,13.88,2026-06-12
149294,Aditya Birla Sun Life Business Cycle Fund-Regular IDCW Payout,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB13D4,,Regular,IDCW,13.1,2026-06-12
149296,Aditya Birla Sun Life Business Cycle Fund-Regular-Growth,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB12D6,,Regular,Growth,14.97,2026-06-12
119576,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01VL0,,Direct,Growth,37.3501,2023-07-28
111349,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01207,,Regular,Growth,35.7925,2023-07-28
119575,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Direct - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01P64,INF209K01VM8,Direct,IDCW,21.5614,2023-07-28
111348,Aditya Birla Sun Life Commodity Equities Fund - Global Agri Plan -Regular - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01199,INF209K01CG0,Regular,IDCW,20.6236,2023-07-28
153124,Aditya Birla Sun Life Conglomerate Fund-Direct Growth,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KC1373,,Direct,Growth,10.74,2026-06-12
153125,Aditya Birla Sun Life Conglomerate Fund-Direct IDCW Payout,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KC1381,,Direct,IDCW,10.74,2026-06-12
153127,Aditya Birla Sun Life Conglomerate Fund-Regular Growth,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KC1399,,Regular,Growth,10.52,2026-06-12
153126,Aditya Birla Sun Life Conglomerate Fund-Regular IDCW Payout,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KC1407,,Regular,IDCW,10.52,2026-06-12
119591,Aditya Birla Sun Life Consumption Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01WC7,,Direct,Growth,226.66,2026-06-12
119590,Aditya Birla Sun Life Consumption Fund -DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01Q63,,Direct,IDCW,43.61,2026-06-12
103110,Aditya Birla Sun Life Consumption Fund -Regular - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01439,INF209K01CR7,Regular,IDCW,34.07,2026-06-12
103111,Aditya Birla Sun Life Consumption Fund-Growth Option,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01447,,Unknown,Growth,196.35,2026-06-12
119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Corporate Bond Fund,INF209K01S38,,Direct,Growth,120.1316,2026-06-12
103178,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Corporate Bond Fund,INF209K01785,,Regular,Growth,117.9181,2026-06-12
124832,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Corporate Bond Fund,INF209KA1KT0,,Direct,IDCW,10.5137,2026-06-12
119532,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Corporate Bond Fund,INF209K01N90,INF209KA1KU8,Direct,IDCW,12.7986,2026-06-12
124833,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Corporate Bond Fund,INF209KA1KS2,,Regular,IDCW,11.7872,2026-06-12
103183,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Corporate Bond Fund,INF209K01983,INF209K01DL8,Regular,IDCW,12.5795,2026-06-12
134385,Aditya Birla Sun Life Credit Risk Fund - Direct - IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Credit Risk Fund,INF209KA1K96,INF209KA1L04,Direct,IDCW,14.3741,2026-06-12
134388,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Bonus,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Credit Risk Fund,INF209KA1L12,,Direct,Bonus,27.4774,2026-06-12
134387,Aditya Birla Sun Life Credit Risk Fund - Direct Plan - Growth,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Credit Risk Fund,INF209KA1K88,,Direct,Growth,27.4786,2026-06-12
134386,Aditya Birla Sun Life Credit Risk Fund - Regular - IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Credit Risk Fund,INF209KA1K54,INF209KA1K62,Regular,IDCW,13.0,2026-06-12
134384,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Bonus,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Credit Risk Fund,INF209KA1K70,,Regular,Bonus,17.7004,2023-05-23
134383,Aditya Birla Sun Life Credit Risk Fund - Regular Plan - Growth,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Credit Risk Fund,INF209KA1K47,,Regular,Growth,24.8738,2026-06-12
120539,Aditya Birla Sun Life Digital India Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01VF2,,Direct,Growth,160.7,2026-06-12
103168,Aditya Birla Sun Life Digital India Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01140,,Regular,Growth,141.48,2026-06-12
120538,Aditya Birla Sun Life Digital India Fund -DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01P49,INF209K01VE5,Direct,IDCW,48.19,2026-06-12
103167,Aditya Birla Sun Life Digital India Fund -Regular - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01132,INF209K01CD7,Regular,IDCW,35.1,2026-06-12
119507,Aditya Birla Sun Life Dividend Yield Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Dividend Yield Fund,INF209K01WA1,,Direct,Growth,493.82,2026-06-12
101738,Aditya Birla Sun Life Dividend Yield Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Dividend Yield Fund,INF209K01405,,Regular,Growth,446.27,2026-06-12
119506,Aditya Birla Sun Life Dividend Yield Fund -DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Dividend Yield Fund,INF209K01Q55,INF209K01WB9,Direct,IDCW,46.41,2026-06-12
101737,Aditya Birla Sun Life Dividend Yield Fund -REGULAR - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Dividend Yield Fund,INF209K01397,INF209K01CP1,Regular,IDCW,25.39,2026-06-12
119505,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209K01N82,,Direct,Growth,52.1329,2026-06-12
102767,Aditya Birla Sun Life Dynamic Bond Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209K01793,,Regular,Growth,48.3298,2026-06-12
119503,Aditya Birla Sun Life Dynamic Bond Fund -DIRECT - MONTHLY IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209K01R62,,Direct,IDCW,11.143,2026-06-12
132918,Aditya Birla Sun Life Dynamic Bond Fund -Direct - IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209KA1TX3,,Direct,IDCW,13.084,2026-06-12
119502,Aditya Birla Sun Life Dynamic Bond Fund -Direct - Quarterly IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209K01R88,,Direct,IDCW,11.0767,2026-06-12
111521,Aditya Birla Sun Life Dynamic Bond Fund -REGULAR - MONTHLY IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209K01801,INF209K01DG8,Regular,IDCW,10.6453,2026-06-12
132917,Aditya Birla Sun Life Dynamic Bond Fund -Regular - IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209KA1TV7,,Regular,IDCW,12.0202,2026-06-12
102766,Aditya Birla Sun Life Dynamic Bond Fund -Regular - Quarterly IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209K01819,INF209K01DH6,Regular,IDCW,10.7634,2026-06-12
111848,Aditya Birla Sun Life Dynamic Bond Fund-Discipline Advantage Plan-Growth,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Dynamic Bond,INF209K01JW2,,Unknown,Growth,33.4206,2026-06-12
119544,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - ELSS,INF209K01UN8,,Direct,Growth,67.19,2026-06-12
107745,Aditya Birla Sun Life ELSS Tax Saver Fund - Growth Option,Aditya Birla Sun Life Mutual Fund,Equity Scheme - ELSS,INF209K01108,,Unknown,Growth,59.82,2026-06-12
119543,Aditya Birla Sun Life ELSS Tax Saver Fund-DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - ELSS,INF209K01P23,INF209K01UM0,Direct,IDCW,422.31,2026-06-12
103164,Aditya Birla Sun Life ELSS Tax Saver Fund-Regular - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - ELSS,INF209K01090,INF209K01CB1,Regular,IDCW,183.53,2026-06-12
148640,Aditya Birla Sun Life ESG Integration Strategy Fund-Direct - Payout of IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1U84,INF209KB1U92,Direct,IDCW,15.09,2026-06-12
148637,Aditya Birla Sun Life ESG Integration Strategy Fund-Direct Plan-Growth,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1U76,,Direct,Growth,18.58,2026-06-12
148636,Aditya Birla Sun Life ESG Integration Strategy Fund-Regular - Payout of IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1U50,INF209KB1U68,Regular,IDCW,13.98,2026-06-12
148635,Aditya Birla Sun Life ESG Integration Strategy Fund-Regular Plan-Growth,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1U43,,Regular,Growth,17.22,2026-06-12
120564,Aditya Birla Sun Life Flexi Cap Fund - Growth - Direct Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Flexi Cap Fund,INF209K01XX1,,Direct,Growth,2072.32,2026-06-12
103166,Aditya Birla Sun Life Flexi Cap Fund - Growth - Regular Plan,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Flexi Cap Fund,INF209K01AJ8,,Regular,Growth,1841.23,2026-06-12
120565,Aditya Birla Sun Life Flexi Cap Fund -DIRECT - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Flexi Cap Fund,INF209KA1LE0,INF209K01XY9,Direct,IDCW,225.63,2026-06-12
103165,Aditya Birla Sun Life Flexi Cap Fund -Regular - IDCW,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Flexi Cap Fund,INF209K01AQ3,INF209K01DT1,Regular,IDCW,158.62,2026-06-12
122645,Aditya Birla Sun Life Floating Rate Fund-Direct - daily IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Floater Fund,INF209K01UW9,,Direct,IDCW,99.9446,2026-06-12
122648,Aditya Birla Sun Life Floating Rate Fund-Direct - weekly IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Floater Fund,INF209K01UY5,,Direct,IDCW,100.9798,2026-06-12
122646,Aditya Birla Sun Life Floating Rate Fund-Direct Plan-Growth,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Floater Fund,INF209K01UX7,,Direct,Growth,378.9236,2026-06-12
122647,Aditya Birla Sun Life Floating Rate Fund-REGULAR - WEEKLY IDCW,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Floater Fund,,INF209K01MH7,Regular,IDCW,100.8692,2026-06-12
